sha,authorM,comments,merged
a7ce42347220117d48cf66961dadd85b94128d1e,neu,neu,False
95bd75d7f9857a835850df2429405a2b1988eb19,neu,neu,False
1fd5251376d5a7366e7e8b4d70af8db59d8ebb3d,neu,neu,True
b1571b1e1d679c227aecfdb5d3b599d68f875b64,neu,neu,True
580af1d72ac455054b7449083591d1927477f8ca,neu,neu,False
2e7ef075754a71494478b456aa04dc29ebeb1457,neu,neu,False
2df2f45bd2cc2cf849162dc2f7d9829d8294fa5f,neu,neu,False
8ec8410651ad95ef1da4484497caf93899c31e9b,neu,neu,True
8bdf02812c3b4fb9c212dc96a8ae17ff7cdba253,neu,neu,True
298796cc7b4fdc075be659fc6aea7ab2543a0f9d,neu,neu,True
754837e76a2b489173e1b82557e5fe2754c13c92,neu,neu,False
dea06135893743d253f7d49fd25215ed0859db9d,neu,neu,False
51d41b8c295fd03aa441c1f3ed332fb9dfd1c702,neu,neu,False
5eef9dab8041b952097e41715f1b1738bf5e1f92,neu,neu,True
268dd32d76b42dc1f2a044cedeee5446cb9185c2,neu,neu,True
1fd18a61bdbdc7b767f42b2f186f9c2c62ea37c4,neu,neu,True
d90f6c4a21a2c683e7c9e7ba56011527eac49987,neu,neu,False
7b397b14521b34f96acfa7508dba811a1274209d,neu,neu,True
13a81c608699bf4588d72c74341b1d6d47008c82,neu,neu,False
865cb39e9b27caf46c7592a5a36918afdf5e4104,neu,neu,True
f97272549cedccfb3c56ea0c6b9333d4a6c6c125,neu,neu,True
6044ec27475acd8657e3ca25f403844dacf7846f,neu,neu,False
4919b89ab83f8eee43b89ff4786eae46bf2fa30e,neu,neu,True
92cd207c5083e60074e0ce123bb5b848a58e7417,neu,neu,True
5ab0ffc6c8ae37d95b559ed0a9f2b926490e1d59,neu,neu,True
906c4564a4fa7b8dbb1054b0c73db35723b175eb,neu,neu,False
1736badf28eae2ba42e42f9fef2e151e35d5397a,neu,neu,True
037f96c5aeaa4b31e03ecc875a76450f2b7e8b24,neu,neu,True
0ec77c5b3ee78ea499eb4c118eea35703bb7e5b1,neu,neu,True
6af21daac9f5ed3932694b211a04a715a348d995,neu,neu,True
363de2dffdfbc73fe87d0b1afaf7fefed0aeabba,neu,neu,True
240c63cffe7f3f1496a269d3eb055c73eb1023af,neu,neu,False
620d0d80293bef80753ecfcec1c4c5226e67cd6d,neu,neu,True
,neu,neu,False
c298df1842b48a7c3a6226f5f7e20b986dae928b,neu,neu,False
ff5baa5349ca7a5391cfa9e283d2f5e653f876ee,neu,neu,True
cca41ea544fe7de3e7afdc250992a1c6e48d2a31,neu,neu,True
72c30f839388f689f2001fe4e7cbf2b5637108dc,neu,neu,True
4bd0488a779f1122012c183154010513467a3f68,neu,neu,True
14fa4084d9751779c06b1bf003ba729598b83667,neu,neu,False
171f08a4d29415425cdc7ce049a77a780da81948,neu,neu,False
ca258dee20db2d1f3b672bccde9ba4c2d40aa4a7,neu,neu,False
79ef8b3653a6ff7edbc1af0741dff36522262c07,neu,neu,True
e6657d7342ee1ce08973bf1e5ab89e423eb8b760,neu,neu,True
e1b42e9aa01b0c6adab05afb9c5ee0cf9fbb41a9,neu,neu,True
f902a335f9063eea32ffa13d35df7d38a0299d90,neu,neu,True
c1729197458588a25e8f884db22360780e43d5c7,neu,neu,True
e09ab2c0bdc0822886fa98b0019d4a447a2ee0d6,neu,neu,True
55f7e3b3fe77cb03e6cc599d66308040df2087a2,neu,neu,False
7d1e653ec1327bdd66b4cc157d9bc619e8f77513,neu,neu,True
9b03cf0ddd73c259d301619d39b6019bb6c8a9d5,neu,neu,True
8ac7fca5d06b776cc09127f9c6a9018e9acade5b,neu,neu,True
9262f6968becb7f046396b783b60be93073601a8,neu,neu,True
499cc7b803fe6f9bddf0155b2e80cbb0fba4fb6d,neu,neu,True
deedf133d386d388da146c9fc24659b361ef1c49,neu,neu,True
49d6e726f1602ac359ca8c9e270105358e4e6a81,neu,neu,False
19ca884dd8dfae26d0dfc5c22d05e49eb026a9db,pos,neu,False
ee82d8a8761f0bedc97f5e79565b7c5142c1b8bd,neu,neu,True
e6b48a704885f6afe2d5cce4b46a31f91231ba5e,neu,neu,True
01c206326f51867d56d9b07bc89ab60049e75aec,neu,neu,True
f6a93fc15022b8c5ac6574b8918a2ec1a54c6040,neu,neu,True
629d35e6f5d353d30661c1af7bbcc8aa6411e698,neu,neu,True
7ac092513c3c298ad80cb80f7bee76ca8ed56235,neu,neu,True
2b80879d4051b3c45935be91140e409069ae567a,neu,pos,False
8bfdbf0aa6d50d7d7ecf15a1be6ffaf928696f08,neu,neu,True
ef879a88393598f5dd83a2ced6dfadbebe888203,neu,neu,True
a0a5a90ef340bdbde0443c146f220fa2a18393d5,neu,neu,False
31ce0fc3a1a8038b431742d09d67855f993f5178,neu,neu,False
f55480756337dd4df7513e89673e81e003f1201a,neu,neu,True
